88796,40000,5/3/1997,Assistant Engineer,Mang,Erol
88869,65329,3/27/1987,Engineer,Miomir,Plump
88803,73382,9/1/1985,Engineer,Bikash,Zambonelli
88806,56404,7/12/1993,Staff,Laurentiu,Ernst
88890,75936,12/30/1987,Staff,Pranjal,Aloisi
88893,40000,1/23/1992,Engineer,Shaleah,Shanbhogue
88905,45543,6/7/1988,Engineer,Yakichi,Muhlberg
88997,45419,1/27/1993,Engineer,Leif,Giveon
89001,40000,12/3/1988,Senior Staff,Zeydy,Sommen
89002,43058,11/24/1986,Engineer,Luisa,Pelz
89007,40000,12/24/1992,Engineer,Sanjiv,Schwartzburd
89010,40000,8/11/1998,Engineer,Jingling,Weisert
88914,62256,11/15/1993,Engineer,Masali,Ozeki
89014,40000,5/20/1991,Engineer,Piyush,Jiafu
89022,76612,8/28/1991,Staff,Atilio,Orlowski
89026,52492,2/16/1990,Staff,Rafols,Siprelle
88919,40000,3/21/1987,Technique Leader,Aleksander,Savasere
89030,40000,4/29/1985,Senior Engineer,Xinglin,Prochazka
89033,40000,2/3/1987,Engineer,Sailaja,Jansen
88924,40000,11/14/1986,Senior Engineer,Qiwen,Alameldin
89038,50185,7/19/1985,Engineer,Troy,Kambil
89039,40000,12/28/1998,Engineer,Marek,Quadeer
89043,51706,4/30/1987,Assistant Engineer,Mohammed,Riefers
89047,50314,6/6/1998,Engineer,Rayond,Ishibashi
88936,76884,1/29/1991,Staff,Hironobu,Belinskaya
89051,68150,9/5/1987,Senior Staff,Demos,Ritzmann
89053,40000,2/26/1987,Engineer,Arunachalam,Bolsens
89060,65477,10/11/1990,Engineer,Matt,Chandrasekhar
89063,53125,9/8/1987,Senior Engineer,Gen,Marshall
89074,63171,12/15/1995,Staff,Dmitry,Chandrasekhar
89075,40000,8/9/1988,Senior Engineer,Aamer,Bolsens
89080,61361,9/15/1998,Engineer,Gil,Smeets
89101,51251,7/25/1996,Assistant Engineer,Petter,Francisci
89112,40942,3/6/1985,Engineer,Kwangho,Zeidenstein
89119,43007,10/13/1994,Engineer,Pranjal,Cyne
89123,40000,12/21/1988,Engineer,Leen,Selvestrel
89125,40000,10/20/1998,Technique Leader,Danel,Sinitsyn
89128,71864,3/31/1993,Staff,Dmitry,Kitsuregawa
88937,47606,2/4/1988,Engineer,Angel,Waschkowski
88938,58097,10/15/1996,Staff,Rosine,Detkin
89133,40696,7/8/1989,Technique Leader,Fumino,Kermarrec
89136,44035,12/1/1985,Engineer,Poornachandra,Swab
89137,52553,8/23/1996,Technique Leader,Lucien,Melski
88942,54508,10/27/1986,Senior Engineer,Leif,Senzako
89143,50822,8/13/1992,Staff,Dzung,Walston
88945,51369,12/31/1987,Staff,Miomir,Jahnichen
89148,40000,8/31/1985,Senior Engineer,Mads,Heering
88947,40000,11/17/1988,Staff,Ronghao,Marletta
89154,86638,10/4/1995,Staff,Dietrich,Isaak
89158,40000,10/9/1988,Engineer,Qingxiang,Marwedel
88973,55462,3/1/1997,Engineer,Ingemar,Peng
89162,60695,6/30/1988,Staff,Yongqiao,Melter
89172,40000,2/21/1987,Senior Staff,Berna,Casley
89179,71173,6/28/1991,Staff,Weijing,Kranzdorf
88975,88305,10/6/1986,Staff,Miomir,Baak
88976,46524,12/4/1987,Senior Staff,Younwoo,Peron
88987,55482,9/20/1997,Engineer,Miomir,Prenel
89182,40000,9/8/1987,Engineer,Sakthirel,Minakawa
89184,40000,8/31/1988,Staff,Chriss,Fargier
89186,40000,7/7/1987,Senior Engineer,Gor,Marshall
88989,45923,3/8/1988,Staff,Jaber,Gulik
89194,40000,9/28/1992,Staff,Arunachalam,Picht
89367,56086,12/10/1992,Senior Engineer,Zdislav,Frezza
89201,40000,5/8/1986,Assistant Engineer,Kolar,Limongiello
89222,56236,2/28/1987,Engineer,Chiradeep,Hatcliff
89374,40000,8/16/1994,Engineer,Ingemar,Itzigehl
89232,40000,7/23/1985,Staff,Remzi,Herath
89379,67084,11/20/1995,Staff,Akeel,Bisiani
89240,56730,6/8/1997,Engineer,Arfst,Ecklund
89381,71064,6/15/1988,Staff,Paraskevi,Anily
89388,68651,3/26/1989,Engineer,Divier,Hasenauer
89265,75450,12/25/1987,Staff,Munir,Gopalakrishnan
89391,40000,12/10/1985,Senior Staff,Aram,Steenbeek
89270,40000,9/28/1996,Engineer,Francoise,Chachaty
89275,92317,5/21/1998,Senior Staff,Menkae,Jonsson
89392,40000,1/31/1990,Engineer,Leen,Casperson
89399,40000,8/11/1986,Senior Engineer,Erzsebet,Smeets
89404,40000,3/22/1985,Staff,Arnd,Peng
89299,40000,8/21/1988,Engineer,Ayonca,Andreotta
89300,40000,4/26/1990,Senior Engineer,Xiaoqiang,Schaar
89416,40000,7/25/1990,Staff,Mariangiola,Nitsch
89305,45121,8/9/1995,Senior Engineer,Nidapan,Bernardinello
89315,61970,7/2/1985,Senior Staff,Susumu,Montemayor
89318,48549,9/12/1990,Staff,Uli,Plump
89425,60385,6/17/1992,Staff,Chandrasekaran,Baba
89331,40000,9/8/1992,Engineer,Ranga,Narahara
89333,40000,8/2/1997,Engineer,Mona,Iisaka
89431,40000,1/16/1988,Engineer,Yunming,Pileggi
89344,40000,10/18/1988,Staff,Angel,Peir
89448,41561,8/1/1987,Staff,Vidya,Akiyama
89353,40000,12/16/1986,Assistant Engineer,Mostafa,Akiyama
89354,62703,1/4/1987,Staff,Aiman,Schicker
89362,40000,2/9/1987,Engineer,Jiafu,Flasterstein
89457,41012,8/10/1997,Engineer,Kousuke,Peir
89472,65278,10/11/1995,Engineer,Suebskul,Gruenwald
89553,40000,6/19/1987,Engineer,Gilbert,Pocchiola
89476,40000,5/27/1985,Senior Engineer,Xiaoqiang,Perna
89566,49570,8/6/1988,Engineer,Yucai,Picci
89567,61968,12/4/1986,Staff,Kankanahalli,Masand
89480,71409,10/28/1985,Staff,Palash,Angelov
89573,89684,8/20/1994,Senior Staff,Ute,Varley
89506,56271,7/10/1988,Assistant Engineer,Danil,Rijckaert
89598,40000,4/10/1995,Engineer,Nectarios,Alpin
89507,40000,8/1/1997,Engineer,Diederik,Orlowska
89608,40000,1/17/1991,Staff,Susanne,Niizuma
89613,53494,7/4/1986,Staff,Billie,Feldmann
89512,40000,5/2/1989,Assistant Engineer,Susanta,Lung
89624,53836,3/15/1988,Technique Leader,Pohua,Cherinka
89525,40000,8/9/1988,Engineer,Kristin,Pleszkun
89632,48142,3/5/1991,Staff,Hausi,Theuretzbacher
89640,46496,2/7/1988,Staff,Sreekrishna,Muhling
89641,56320,8/12/1999,Staff,Geoff,Lundstrom
89531,40000,3/30/1985,Technique Leader,Sachem,Boguraev
89532,45089,10/11/1989,Engineer,Bodh,Siochi
89537,40000,4/27/1986,Technique Leader,Gaurav,Tasistro
89663,40000,4/20/1988,Engineer,Dietrich,Loncour
89743,63251,7/5/1996,Technique Leader,Hugo,Ferriere
89669,40000,6/13/1986,Technique Leader,Ult,Miake
89672,40000,12/24/1996,Engineer,Ebbe,Feldmann
89684,53039,4/3/1986,Staff,Mabhin,Stemann
89690,62574,8/1/1991,Staff,Sukumar,Back
89694,40000,8/7/1995,Staff,Dulce,Wuwongse
89699,40000,4/25/1999,Senior Engineer,Uma,Keustermans
89710,41075,10/25/1993,Engineer,Jingling,Dredge
89755,61402,2/13/1998,Staff,Lalit,Klerer
89714,73383,5/30/1987,Engineer,Shigehito,Colorni
89715,63907,1/9/1991,Engineer,Toshimori,Sanella
89724,40000,8/31/1986,Staff,Naftali,Kalorkoti
89760,80183,5/11/1987,Staff,Mandell,Ducloy
89767,63113,2/28/1988,Staff,Minghong,Bonifati
89776,74883,10/28/1986,Senior Staff,Seongbae,Remmers
89783,40000,10/17/1986,Senior Staff,Volkmar,Georg
89928,40000,3/9/1987,Engineer,Gully,Sambasivam
89785,44628,12/3/1986,Staff,Amabile,Beerel
89932,43675,3/12/1987,Engineer,Kerryn,Sanella
89795,50952,5/15/1988,Senior Engineer,Yinlin,Kirkerud
89939,40000,5/3/1985,Staff,Zhongwei,Larfeldt
89949,40000,4/10/1992,Engineer,Jaques,Talmon
89957,40000,8/14/1988,Engineer,Tua,Sadowski
89961,64264,11/9/1987,Staff,Yuping,Stenning
89969,66779,12/17/1985,Staff,Conrado,Cappelletti
89981,40000,12/2/1995,Senior Engineer,Shahaf,Masamoto
90009,50992,10/15/1993,Assistant Engineer,Denny,Ozeki
90010,45721,4/10/1997,Technique Leader,Niclas,Vesna
90013,40000,7/15/1985,Staff,Guenter,Cappelli
90020,40000,5/31/1986,Engineer,Oldrich,Holburn
89801,42511,6/19/1992,Staff,Zvonko,Giarratana
90029,66490,11/2/1987,Engineer,Boaz,Melton
89809,56295,8/29/1987,Engineer,Rasiah,Kavvadias
90048,52174,6/28/1985,Staff,Odinaldo,Duclos
90051,45898,11/25/1988,Staff,Venkatesan,Benzmuller
90052,59025,9/11/1999,Staff,Gill,Cangellaris
90055,40000,7/7/1986,Senior Staff,Barna,Kumaresan
89812,46415,1/1/1986,Engineer,Boriana,Vingron
90059,60521,10/20/1988,Engineer,Fumiyo,Setia
90061,40000,5/24/1990,Assistant Engineer,Supot,Ramaiah
89825,109757,5/23/1986,Staff,Ingmar,Isard
90070,48746,12/13/1988,Staff,Remmert,Chiola
90078,77304,6/27/1987,Staff,Susuma,Champarnaud
90080,40000,9/23/1990,Engineer,Hyuncheol,Taubenfeld
89838,43967,2/22/1989,Engineer,Zhonghua,Luby
90083,42513,9/16/1988,Engineer,Toney,Radwan
90100,40000,4/24/1998,Engineer,Xinglin,Munoz
89843,50540,2/23/1996,Staff,Boalin,Ghelli
89859,40000,10/30/1989,Assistant Engineer,Guangming,Lalonde
89872,80008,3/4/1987,Staff,Visit,Bugrara
90110,40000,9/1/1987,Engineer,Przemyslawa,Orsini
89882,64346,7/17/1989,Engineer,Abdulla,Murrill
90122,79995,12/5/1986,Staff,Taisook,Halevi
90125,40000,3/20/1990,Technique Leader,Shugo,Reghbati
90129,40000,4/20/1987,Engineer,Conrado,Azevdeo
90138,40000,4/18/1995,Engineer,Shin,Selvestrel
89883,54483,12/22/1995,Staff,Berry,Paludetto
90145,65927,11/17/1987,Engineer,Steen,Walstra
90147,40000,11/7/1995,Staff,Tomokazu,Plump
90150,40000,2/8/1987,Assistant Engineer,Takahiro,Knightly
90152,40000,2/9/1986,Engineer,Chenye,Birrer
90154,49156,10/1/1994,Senior Staff,Collette,Ruemmler
89885,40000,2/22/1985,Senior Engineer,Supot,Zumaque
90163,42695,7/5/1996,Senior Engineer,Harjit,Ghandeharizadeh
89887,65556,4/22/1986,Staff,Zhonghui,Munro
89904,72216,3/26/1989,Staff,Ottavia,Olivero
90179,40000,7/29/1988,Engineer,Sajjad,Pramanik
90189,44109,5/5/1987,Engineer,Tzu,Bernardeschi
90190,69815,8/24/1993,Engineer,Abdelkader,Warwick
89907,52062,8/25/1991,Engineer,Maja,Aingworth
89912,58861,5/7/1999,Engineer,Dietrich,Ouhyoung
89915,57773,4/20/1995,Engineer,Qunsheng,Lores
90213,46545,3/25/1986,Engineer,Kotesh,Kobara
90215,51697,8/21/1994,Staff,Poorav,Liesche
90304,45366,7/4/1986,Engineer,Shigenori,Kavvadias
90233,53390,5/26/1992,Staff,Martien,Setlzner
90236,48013,12/26/1988,Engineer,Susuma,Norsworthy
90250,56556,3/23/1985,Staff,Richard,Sluis
90252,46567,6/20/1995,Staff,Chinya,Hambrick
90256,53237,11/16/1989,Assistant Engineer,Toney,Brender
90261,40000,4/28/1995,Engineer,Rimli,Merle
90306,98223,1/4/1989,Staff,Gully,Cangellaris
90270,40000,4/2/1988,Engineer,Djenana,Spieker
90272,47357,5/26/1991,Staff,Dinah,Tramer
90309,40000,12/8/1998,Engineer,Zengping,Siegrist
90277,43343,4/11/1996,Senior Engineer,Conor,Alencar
90279,61651,5/3/1992,Senior Staff,Arch,Geffroy
90284,40000,2/24/1988,Engineer,Oguz,Sullins
90314,40000,7/5/1986,Senior Staff,Masaki,Rosen
90288,54595,12/21/1990,Senior Engineer,Jaideep,Shumilov
90327,40000,9/9/1986,Staff,Jacopo,Chiola
90329,77178,11/6/1996,Senior Staff,Palash,Renear
90331,51260,5/17/1985,Staff,Luerbio,Matheson
90480,40000,3/18/1985,Engineer,Fai,Mitina
90481,40000,11/5/1985,Staff,Goh,Kemmerer
90336,45030,4/24/1990,Staff,Shridhar,Chaudhury
90342,60784,2/15/1992,Staff,King,Koshiba
90493,40000,9/3/1986,Staff,Ravishankar,Fargier
90497,40000,8/7/1991,Staff,Radoslaw,Dulin
90345,40000,12/11/1996,Engineer,Willard,Liedekerke
90348,40000,3/15/1988,Staff,Makato,Merks
90353,41265,4/6/1988,Senior Engineer,Mingzeng,Cooley
90519,64927,7/27/1990,Staff,Syozo,Rodite
90522,40000,12/20/1989,Engineer,IEEE,Beerel
90357,40000,11/12/1992,Engineer,Honglan,Lunn
90527,45050,6/12/1998,Engineer,Shuzo,Erman
90367,44107,8/3/1986,Engineer,Josyula,Riexinger
90535,100478,1/13/2000,Staff,Keiichiro,Hagimont
90536,59410,3/5/1989,Engineer,Leah,Hutton
90386,40000,10/1/1995,Engineer,Marc,Rosis
90559,40000,10/6/1985,Staff,Amalendu,Schlegelmilch
90390,40000,5/28/1990,Senior Staff,Marko,Kadhim
90572,44564,6/28/1985,Engineer,Naraig,Tokunaga
90403,57200,6/24/1997,Staff,Yucel,Gilg
90582,42538,8/20/1992,Senior Engineer,Tuval,Akiyama
90589,40000,12/1/1985,Engineer,Bluma,Reinhard
90591,52312,12/11/1987,Senior Staff,Mark,Vesna
90405,55154,1/25/1986,Staff,Theirry,Muchinsky
90411,40000,11/8/1985,Senior Staff,Shahid,Gimbel
90603,40000,11/29/1997,Senior Engineer,Kristine,Birge
90604,73904,8/5/1986,Senior Engineer,Goetz,Sabnani
90413,40000,1/2/1990,Engineer,Qunsheng,Ramamoorthy
90416,47697,10/13/1988,Senior Engineer,Sanjeeva,Hofting
90425,54347,5/16/1986,Technique Leader,Masasuke,Schrift
90637,84933,2/3/1986,Staff,Kauko,Kusakabe
90642,40000,2/25/1988,Engineer,Yinlin,Savasere
90428,87870,11/19/1998,Staff,Niranjan,Braunschweig
90648,63829,1/2/1990,Staff,Christoper,Bottner
90436,69587,3/25/1985,Staff,Zijian,Taubman
90442,58055,10/6/1985,Staff,Suzette,Merkl
90449,60125,4/6/1985,Senior Staff,Anestis,Chinen
90661,52063,5/27/1985,Senior Engineer,Christ,Marquardt
90664,68887,1/16/1988,Staff,Ziva,Backhouse
90672,57552,9/15/1988,Senior Engineer,Xiaoqiang,Vernadat
90673,50787,7/10/1985,Engineer,Younwoo,Hutton
90674,40000,8/28/1998,Staff,Tzu,Nastansky
90680,40000,10/12/1985,Senior Engineer,Frederique,Nyrup
90687,40000,10/2/1985,Engineer,Babette,Limongiello
90703,40000,8/5/1989,Staff,Badri,Perz
90707,40000,12/28/1985,Staff,Ibibia,Stasinski
90714,89519,10/31/1985,Senior Staff,Boriana,Manderick
90453,83673,7/18/1996,Engineer,Beshir,Pashtan
90734,40000,1/28/1990,Technique Leader,Alejandro,Zirintsis
90738,40000,2/24/1985,Engineer,Pranav,Christianini
90743,45210,2/14/1993,Staff,Rayond,Emden
90745,42888,10/3/1988,Engineer,Richard,Marletta
90458,49704,6/15/1991,Staff,Rimli,Kadhim
90748,69812,11/21/1986,Senior Staff,Monique,Giveon
90749,58527,2/13/1985,Staff,Martins,Vesna
90463,40000,12/28/1995,Staff,Takahito,Fabrizio
90760,42430,11/13/1995,Engineer,Hein,Vingron
90762,40000,7/4/1985,Staff,Paris,Choobineh
90765,40000,8/6/1987,Senior Engineer,Lein,Neiman
90471,49386,12/30/1988,Engineer,Gao,Pelz
90771,40000,11/22/1990,Senior Engineer,Divier,Luon
90776,52866,5/2/1996,Staff,Bouchung,Skrikant
90778,40000,5/21/1986,Assistant Engineer,Leucio,Kaiserswerth
90780,67567,7/13/1989,Engineer,Kotesh,Clouatre
90857,75740,2/12/1997,Staff,Kish,Thisen
90793,47728,3/2/1988,Engineer,Jinpo,Acton
90802,56429,1/1/1999,Engineer,Magy,Isard
90805,40000,1/2/1992,Technique Leader,Masoud,Sessa
90810,40000,9/1/1987,Senior Engineer,Barton,Buchter
90811,41952,3/10/1986,Engineer,Lijie,Babb
90812,79292,3/3/1987,Staff,Marie,Thibadeau
90821,55574,11/14/1988,Engineer,Jingling,Kadhim
90862,72633,3/30/1997,Senior Staff,Masadi,Billingsley
90867,79975,2/18/1999,Senior Engineer,Kristin,Parfitt
90844,40000,2/27/1986,Engineer,Nahla,Heuter
90878,40000,6/23/1986,Senior Engineer,Odysseas,Tagansky
90880,88578,5/13/1989,Staff,Prodip,Einsfeld
90886,40000,5/13/1997,Engineer,Harngdar,Heusch
91032,40000,10/23/1988,Staff,Karsten,Tetzlaff
91034,47568,12/3/1996,Engineer,Masali,Hopewell
90889,45704,5/11/1985,Engineer,Berhard,Braccini
91035,40000,4/26/1988,Engineer,Gudjon,Schneeberger
90895,40156,7/8/1990,Senior Engineer,Guenter,Lorch
90901,40000,5/10/1986,Technique Leader,Gudjon,Rousseau
91058,61544,11/15/1987,Senior Staff,Weijing,Litzkow
90903,53494,12/15/1990,Engineer,Richara,Sadowski
90905,54845,3/25/1996,Senior Staff,Gro,Casperson
90908,40000,12/12/1987,Senior Staff,Toshimi,Cronan
91080,75195,3/3/1987,Senior Staff,Parviz,Skogmar
90912,45030,10/29/1993,Engineer,Kazunori,Feldmann
90913,49708,12/2/1985,Senior Engineer,Xiahua,Levergood
91093,67687,8/10/1991,Staff,Josyula,Luders
90914,47610,4/28/1986,Engineer,Danel,Mandell
91101,40000,5/10/1988,Senior Staff,Gennady,Siksek
90917,40000,1/14/1993,Assistant Engineer,Alejandra,Streit
91105,40000,6/19/1987,Staff,Willard,Murillo
91107,91417,7/8/1991,Staff,Fuqing,Hmelo
91113,80500,1/30/2000,Staff,Goncalo,Begiun
90923,56684,12/6/1997,Staff,Raimond,Bhattacharjee
91117,70568,5/10/1992,Staff,Shem,Constantine
91118,53165,5/8/1990,Staff,Stein,Dichev
91126,40000,1/15/1988,Senior Engineer,Constantijn,Piazza
91127,64893,5/12/1990,Staff,Phuoc,Baar
90925,40000,12/17/1989,Staff,Odinaldo,Bugrara
90931,75102,11/30/1989,Staff,Sadun,Rousseau
91139,62547,5/3/1999,Staff,Gererd,Quittner
90936,92208,4/23/1989,Staff,Xinglin,Yavatkar
91150,74637,12/8/1998,Senior Staff,Kwee,Schaad
91153,40000,10/21/1985,Engineer,Yefim,Clouatre
90946,40000,11/29/1989,Assistant Engineer,Arunas,Chaudhuri
90948,40000,9/9/1985,Staff,Gully,Matteis
90957,48640,4/14/1995,Staff,Clyde,Atrawala
91187,86475,5/19/1986,Staff,Shigehito,Falby
90964,40000,3/23/1986,Staff,Basil,Kuszyk
91194,40000,8/11/1987,Senior Engineer,Gill,Pietrzykowski
90975,40000,1/16/1995,Technique Leader,Dulce,Brickell
91202,101617,11/21/1985,Senior Staff,Yonghong,Zlotek
91204,47553,6/26/1985,Assistant Engineer,Wanqing,Shigei
91208,68171,8/5/1985,Senior Staff,Anwar,Heyers
91210,56106,7/18/1985,Senior Staff,Uri,Sabnani
90978,55276,3/4/1991,Senior Staff,Ramya,Ouhyoung
90993,40000,10/27/1988,Senior Engineer,Masaki,Benzaken
90994,52831,1/24/1988,Engineer,Xinyu,Merel
90998,81503,5/21/1988,Staff,Jessie,Schwartzbauer
91217,56086,4/9/1985,Senior Staff,Xuedong,Nilsson
91225,58877,2/1/1998,Staff,Pranjal,Mamelak
91009,40000,11/28/1991,Senior Engineer,Minghong,Liedekerke
91227,40000,8/26/1996,Assistant Engineer,Spyrose,Bala
91228,54436,5/31/1997,Engineer,Hauke,Leijenhorst
91018,40000,1/22/1987,Engineer,Vitali,Binding
91243,53083,6/5/1995,Staff,Mads,Anick
91244,40000,2/13/1991,Engineer,Douadi,Rullman
91246,46361,6/17/1987,Assistant Engineer,Xiaoshan,Makrucki
91022,40000,5/27/1999,Technique Leader,Alagu,Kropatsch
91265,85948,3/12/1996,Staff,Somnath,Ohori
91023,49520,12/9/1988,Technique Leader,Volkmar,Nitsche
91270,65288,12/16/1985,Assistant Engineer,Xiahua,Hiraishi
91274,43353,5/12/1987,Engineer,Khalid,Gecsel
91024,51456,1/17/1986,Engineer,Roddy,Kinley
91280,65095,2/17/1994,Staff,Surveyors,Conte
91029,78691,4/12/1985,Staff,Navin,Crooks
91401,40000,6/9/1986,Engineer,Taegyun,Fetvedt
91307,59638,7/12/1986,Senior Engineer,Gladys,Erva
91310,59605,1/8/1988,Senior Staff,Gaurav,Kakkad
91314,50460,12/24/1988,Senior Engineer,Hilari,Fendler
91316,44832,9/4/1988,Engineer,Sampalli,Hertweck
91411,57593,5/25/1986,Senior Engineer,Chenyi,Keirsey
91325,49253,11/3/1992,Senior Staff,Phillip,Beutelspacher
91341,40000,8/14/1987,Engineer,Weiru,Fontan
91348,40000,12/4/1992,Staff,Basim,Muchinsky
91350,44380,1/26/2000,Staff,Boriana,Murrill
91364,40000,4/9/1986,Staff,Huai,Picaronny
91365,68564,1/4/1998,Senior Engineer,Xudong,Caine
91367,40000,10/2/1986,Senior Staff,Kerryn,Sluis
91373,87007,3/30/1987,Staff,Shigenori,Cusworth
91382,80875,12/15/1992,Senior Staff,Oksana,Puppe
91387,40197,10/28/1985,Engineer,Shakhar,Jumpertz
91413,40000,2/27/1985,Senior Engineer,Ekawit,Asser
91395,78789,10/3/1987,Staff,Golgen,Aseltine
91420,70312,12/24/1988,Staff,Jacqueline,Suppi
91424,40000,7/12/1986,Engineer,Mabry,Talmon
91426,53895,2/9/1989,Senior Engineer,Alagu,Sidhu
91429,76441,10/4/1988,Staff,Shaunak,Pollock
91438,40000,1/4/1988,Engineer,Feiyu,Comellas
91589,40000,3/9/1995,Engineer,Jaber,Kavraki
91602,64621,9/17/1995,Staff,Jackson,Weedman
91451,40000,1/1/1995,Assistant Engineer,Akeno,Savasere
91607,40000,2/7/1987,Senior Engineer,Josyula,Speckmann
91608,40000,8/28/1992,Staff,Sachio,Osgood
91614,40000,4/17/1987,Senior Engineer,Yechezkel,Wixon
91620,40000,1/19/1998,Engineer,Jenwei,McDermid
91623,40000,4/24/1999,Staff,Haldun,Manderick
91452,81767,1/3/1994,Senior Staff,Nevio,Flasterstein
91630,54178,11/28/1990,Assistant Engineer,Saniya,Maquelin
91632,78977,9/3/1987,Senior Staff,Bingning,Penn
91457,85084,6/9/1986,Senior Staff,Volkmar,Schusler
91637,70947,9/14/1998,Staff,Gino,Menhoudj
91638,61328,3/24/1993,Engineer,Youjian,Siprelle
91473,40000,3/3/1987,Engineer,Gadiel,Kuzuoka
91656,40000,9/5/1995,Senior Engineer,Clyde,Collavizza
91662,40000,7/17/1985,Staff,Jeane,Riexinger
91475,64386,1/1/1988,Senior Staff,Pranay,Raczkowsky
91486,40000,8/4/1988,Senior Engineer,Willard,Nyanchama
91675,80474,11/20/1991,Staff,Parke,Wrigley
91687,40000,10/29/1989,Engineer,Nobuyoshi,Terlouw
91688,40000,7/9/1995,Engineer,Vishv,Veevers
91489,40000,4/17/1986,Staff,Leucio,Viele
91694,51244,11/1/1986,Engineer,Maha,Showalter
91493,43320,1/21/1986,Engineer,Filipe,Gien
91702,44308,11/20/1985,Engineer,Kensei,Stanfel
91496,55157,12/7/1999,Senior Staff,Sven,Casperson
91708,40000,5/5/1990,Engineer,Mori,Bahi
91500,42243,4/13/1997,Engineer,Bogdan,Kriebel
91720,44672,12/16/1985,Engineer,Phillip,Suwa
91722,40000,7/8/1997,Engineer,Yonghoan,Dolinsky
91506,91478,7/28/1992,Staff,Lillian,Isaac
91510,40000,1/14/1988,Engineer,Chandrasekaran,Murthy
91740,40767,6/4/1985,Engineer,Marie,Mandell
91516,53397,5/23/1986,Staff,Kolar,Bazzichi
91746,40000,10/14/1986,Engineer,Kiam,Cools
91756,72998,3/18/1999,Staff,Xiaobin,Vandervoorde
91517,81869,4/30/1991,Staff,Serif,Hofstetter
91763,50283,11/26/1998,Engineer,Abdulla,Gronowski
91519,40000,12/9/1986,Senior Staff,Danco,Panienski
91521,60815,9/17/1997,Staff,Akeel,Murthy
91527,50492,8/8/1987,Staff,Basant,Klerer
91541,40000,3/24/1985,Staff,Slavian,McFarlin
91774,89162,1/2/1986,Staff,Hugo,Pietracaprina
91775,49481,11/16/1987,Engineer,Kristian,Nishimukai
91553,54970,4/2/1985,Assistant Engineer,Arfst,Wendorf
91799,56114,8/18/1987,Senior Engineer,Dayanand,Gill
91802,63586,7/28/1988,Staff,Alassane,Meriste
91557,40000,12/20/1993,Staff,Yuping,Gomatam
91807,40000,1/22/1989,Engineer,Susuma,Masaki
91813,40000,5/28/1998,Staff,Zhiwei,Bernini
91563,47996,4/14/1985,Engineer,Hugh,Munos
91820,50117,8/10/1988,Senior Engineer,Arunachalam,Hofman
91822,40000,8/11/1998,Senior Staff,Maren,Bala
91564,48579,9/18/1994,Engineer,Sungwon,Schueller
91566,74683,12/3/1987,Staff,Hongzue,Rohrbach
91583,66424,7/12/1990,Senior Staff,Dinkar,Kroft
91845,45505,8/26/1988,Engineer,Caolyn,Zeidenstein
91846,40000,5/31/1997,Staff,Subbu,Selvestrel
91850,40000,12/26/1986,Engineer,Rasikan,Keirsey
91864,46572,2/5/1988,Staff,Danco,Mondadori
91971,40000,1/9/1995,Staff,Anoosh,Guenter
91871,40000,5/1/1985,Engineer,Selwyn,Androutsos
91885,40000,3/4/1988,Engineer,Fai,Moehrke
91888,40000,1/12/1989,Engineer,Peer,Werthner
91891,66092,5/1/1990,Senior Staff,Mariusz,Peac
91898,53445,4/21/1998,Senior Staff,Dines,Brlek
91903,46810,7/17/1986,Engineer,Rosalie,Kaiser
91904,64913,7/15/1985,Staff,Cordelia,Penttonen
91908,40000,5/11/1990,Staff,Munenori,Kalsbeek
92003,47478,5/6/1996,Senior Engineer,Martial,Matheson
91912,40000,11/24/1986,Senior Engineer,Dzung,Marletta
91913,40000,7/3/1992,Engineer,Alain,Hofmeyr
91927,64389,2/6/1987,Staff,Yongqiao,Valtorta
91932,40000,5/16/1987,Engineer,Zhenhua,Crooks
91933,42252,4/26/1989,Engineer,Alassane,Radivojevic
91947,40000,9/30/1995,Engineer,Bikash,Slaats
91953,64003,5/11/1986,Staff,Nirmal,Luks
92027,40000,7/31/1986,Engineer,Georg,Adachi
92031,59731,5/15/1999,Staff,Yuriy,Gyorkos
92142,42186,6/4/1992,Engineer,Subir,Siksek
92144,60310,8/12/1987,Senior Staff,Ymte,Rosar
92145,86009,11/14/1996,Staff,Marl,Schueller
92043,59307,8/24/1988,Engineer,Chriss,Lortz
92157,72728,8/4/1992,Senior Staff,Ioana,Matzel
92159,42265,11/15/1989,Engineer,Monique,Stentiford
92053,79053,9/22/1998,Engineer,Uri,Gonthier
92166,55164,6/11/1994,Engineer,Mara,Miara
92054,65403,9/11/1986,Technique Leader,Gonzalo,Cooley
92063,52172,12/2/1987,Staff,Deniz,Olivero
92185,68740,11/6/1986,Staff,Sarita,Cannane
92191,40167,11/30/1999,Staff,Conal,Ossenbruggen
92082,40000,11/30/1987,Senior Staff,Beshir,Peris
92210,40000,3/3/1994,Assistant Engineer,Kazuhito,Assaf
92089,44320,12/28/1998,Engineer,Youjian,Fiutem
92225,79752,6/23/1995,Staff,Make,Versino
92232,46382,9/14/1985,Engineer,Hilari,Worfolk
92235,40000,3/1/1986,Staff,Leni,Bauknecht
92244,72348,9/29/1990,Staff,Vojin,Gadepally
92248,43279,3/26/1998,Senior Engineer,Alejandro,Liesche
92251,64631,7/13/1986,Assistant Engineer,Jianhao,Furudate
92262,46407,8/12/1992,Technique Leader,Danae,Imataki
